;Unnamed: 0;name;seller;seller_link;freq_bought;freq_bought_link;link_to_all_reviews;other display features;display resolution;wireless type;product dimensions;battery cell type;display size;scanner resolution;manufacturer;date first available;domestic shipping;gps;department;item dimensions  lxwxh;part number;manufacturer part number;battery power rating;os;item weight;gpu;operating system;color;rear webcam resolution;item package quantity;computer memory type;phone standy time (with data);screen resolution;ASIN;additional features;included components;ram;flash memory size;ringtones;rating;processor count;international shipping;is discontinued by manufacturer;standing screen display size;memory speed;device interface - primary;display technology;audio jack;brand;processor brand;package dimensions;colour;batteries;item model number;wireless communication technologies;size;language;warranty description;max screen resolution;average battery life (in hours);connectivity technologies;voltage;other camera features;series;power source;phone talk time;best sellers rank;graphics coprocessor;form factor
933;933;Samsung Fascinate I500 Galaxy S Verizon No Contract Phone;;;;;https://www.amazon.com//Samsung-Fascinate-I500-Verizon-Contract/product-reviews/B0060BD93I/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;;;;;Samsung;October 27, 2011;;;;;;;;Android OS, v2.1 (Eclair), upgradable to v2.2 (Froyo);11.2 ounces;;;;;;;;;B0060BD93I;;;;;;2.8;;;No;;;Touchscreen;;;;;7.1 x 4.1 x 2.4 inches;Black;;I500;Wi-Fi;;;;;;Wi-Fi;;5 MP, 2592 x 1944 pixels, autofocus, LED flash;;;;#349,144 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #5,335 in Unlocked Cell Phones;;Smartphone
934;934;VTech DS6621-2 DECT 6.0 Expandable Cordless Phone with Bluetooth Connect to Cell and Answering System, Silver/Black with 2 Handsets;;;;;https://www.amazon.com//VTech-DS6621-2-Expandable-Bluetooth-Answering/product-reviews/B00KJJCL9K/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;;;;7.1 x 4 x 7.3 inches;;;;Vtech;June 16, 2014;;;;;;;;;1.7 pounds;;;;;;;;;B00KJJCL9K;;;;;;4.2;;;No;;;;;;;;;;4 AA batteries required. (included);DS6621-2;;;;;;;;;;;;;#14,383 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #48 in Carrier Cell Phones #98 in Landline Phones;;
935;935;"Blu Studio C Mini Quad Core, 4.7"" IPS, Android 4.4 KK, 4G HSPA+, 5MP Camera - Unlocked Cell Phones -Black";;;;;https://www.amazon.com//Studio-Mini-Quad-Android-Camera/product-reviews/B00M78E4O6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;5.1 x 3.4 x 0.4 inches;;;;BLU;August 8, 2014;;;;;;;;Android OS, v4.4.2 (KitKat);5.4 ounces;;;;;;;750 hours;;B00M78E4O6;Touchscreen, Dual-sim, Quad-band, Bluetooth-enabled, Dual-camera, Lte, Smartphone;;;;;4.0;;;Yes;;;;;;;;;Black;1 Lithium ion batteries required. (included);D670U Black;Cellular;;;;;;;;Primary Camera: 5 MP, 2592 х 1944 pixels, autofocus, LED flash, Geo-tagging, touch focus, image stabilization, face detection, 1080p@30fps|Secondary Camera: 2 MP;;;10 Hours;#178,080 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #2,553 in Unlocked Cell Phones;;
936;936;Samsung Electronics Galaxy Note 20 Ultra 5G Factory Unlocked Android Cell Phone | US Version | 128GB of Storage | Mystic Black (Renewed);StahrrRenewed;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1P5YGFPRB0CAV&isAmazonFulfilled=1;[2+2 Pack] UniqueMe 2 pack Soft TPU Screen Protector and 2 pack Tempered Glass Camera Lens Protector…;https://www.amazon.com/UniqueMe-Protector-Tempered-20-Anti-slip/dp/B08CDG284H/ref=pd_bxgy_2/131-0552034-7629531?_encoding=UTF8&pd_rd_i=B08CDG284H&pd_rd_r=5f8573d4-821d-455c-a470-b9e455191994&pd_rd_w=zDvbR&pd_rd_wg=hACYV&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=GBJMT5Y6A3YBCXD893AQ&psc=1&refRID=GBJMT5Y6A3YBCXD893AQ;https://www.amazon.com//Samsung-Electronics-Factory-Unlocked-Android/product-reviews/B08HL64JS8/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;CE;;;7 x 5 x 4 inches;;;;Samsung;September 6, 2020;;;;;;;;Windows 10.0;1 pounds;;;;;;;;;B08HL64JS8;;Travel adapter, Data cable, Ejection Pin, Quick Reference Manual, Terms & Condtions, Health & Safety Guide;8 GB;;;4.0;;;;;;Touchscreen with Stylus Support;AMOLED;;;;;Black;1 Lithium ion batteries required. (included);;;;;;;;;;;;;;#8,150 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #36 in Carrier Cell Phones;;Smartphone
937;937;"Long-CZ J9 Latest 0.66"" Smallest Mini Flip Bluetooth Dialer Unlocked GSM Mobile Cell Phone with Voice Changer (Blue)";PADY Official Store;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1LCBXL0PGNZPL;;;;Wireless;;;;;;;LONG-CZ;May 28, 2020;;;;;;;;;2.82 ounces;;;;;;;;;B089NXG7ZV;;;;;;3.5;;;No;;;;OLED;;;;;Blue;;;Cellular, Bluetooth;;;;;;Bluetooth, USB;;;;;;#164,531 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #2,333 in Unlocked Cell Phones;;Flip
938;938;Samsung Galaxy Note N7000 16GB Unlocked Android Smartphone - Dark Blue;;;;;https://www.amazon.com//Samsung-Galaxy-Unlocked-Android-Smartphone/product-reviews/B0061YRDX6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;0.39 x 3.27 x 5.79 inches;;;;Samsung;November 3, 2011;;;;;;;2500;Google_android;6.3 ounces;;;;;;;960 hours;;B0061YRDX6;Touchscreen, Dual-camera, Lte, Smartphone;;1 GB;;;3.8;;;No;;;Touchscreen;LED;;;;;Dark Navy;;GT-N7000;Cellular;;;;;;;;Rear, Front;;;810 minutes;#369,569 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #5,603 in Unlocked Cell Phones;;Smartphone
939;939;"Motorola Moto G7 Play 5.7"" Android 9.0 Pi UK Sim Free Smartphone 2GB RAM and 32GB Storage (Single Sim) - Indigo";;;;;;;;;5.8 x 2.81 x 0.31 inches;;;;Motorola;March 15, 2019;;;;;;;;;5.3 ounces;;;;;;;;;B07N8KRLF2;;;;;;4.6;;;;;;;;;;;;;1 Lithium ion batteries required. (included);PAE70021GB;;;;;;;;;;;;;#534,056 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #7,698 in Unlocked Cell Phones;;
940;940;"Xiaomi Redmi Note 9 Pro 64GB + 6GB RAM, 6.67"" FHD+ DotDisplay, 64MP AI Quad Camera, Qualcomm Snapdragon 720G LTE Factory Unlocked Smartphone - International Version (Tropical Green)";Cell Universal;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A322M6JJ6G2JC7&isAmazonFulfilled=1;GESMA for Xiaomi Redmi Note 9 Pro/Note 9S/Note 9 Pro Max Screen Protector & Camera Lens Protector…;https://www.amazon.com/GESMA-Xiaomi-Redmi-Note-Pro/dp/B08BYH5VQT/ref=pd_bxgy_2/136-4937785-1189509?_encoding=UTF8&pd_rd_i=B08BYH5VQT&pd_rd_r=38b24ce0-126a-4b5b-b231-408519206e2d&pd_rd_w=XhfkX&pd_rd_wg=aGpKl&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=TFJ0D290TK69Y3GA9R6F&psc=1&refRID=TFJ0D290TK69Y3GA9R6F;https://www.amazon.com//Xiaomi-Redmi-Note-Pro-64GB/product-reviews/B0888P92NC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;0.31 x 2.99 x 6.5 inches;;;;Xiaomi;June 16, 2020;;;;;;;;;7.4 ounces;;;;;;;;;B0888P92NC;;;6 GB;;;4.6;;;No;;;;;;;;;;1 Lithium Polymer batteries required. (included);Redmi Note 9 Pro 6GB 64GB;Cellular, Wi-Fi;;;;;;Wi-Fi;;Rear, Front;;;;#31,347 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #407 in Unlocked Cell Phones;;Smartphone
941;941;Google - Pixel 3a with 64GB Memory Cell Phone (Unlocked) - Clearly White (Renewed);StahrrRenewed;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1P5YGFPRB0CAV&isAmazonFulfilled=1;;;https://www.amazon.com//Google-Memory-Unlocked-Clearly-Renewed/product-reviews/B07V5Q64J7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;5.96 x 2.76 x 0.32 inches;;;;Google;July 11, 2019;;;;;;;;Android;5.2 ounces;;;;;;;;;B07V5Q64J7;;USB Charging Cable, USB Charging Block;64 GB;;;4.1;;;;;;;;;;;;White;1 Lithium Polymer batteries required. (included);G020A;;;;;;;Wi-Fi Built In, Bluetooth;;Rear, Front;;;;#11,935 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #150 in Unlocked Cell Phones;;Smartphone
942;942;"Orginal Oneplus X 4G Smartphone Android 5.1 3GB RAM+16GB ROM with 5.0"" Dual Sim International Version (black)";;;;;https://www.amazon.com//Orginal-Oneplus-Smartphone-Android-International/product-reviews/B017IOHGTI/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;7 x 3 x 2.5 inches;;;1280 x 720;Oneplus;November 3, 2015;;;;;;;;Android 4.4;6.4 ounces;;;;;;;;;B017IOHGTI;Octa-core-processor, Dual-sim, Dual-camera, Quad-core-processor, Smartphone;;3 GB;;;3.8;;;No;;;Touchscreen;;;;;;Black;1 Lithium ion batteries required.;E1005;Cellular;;;;;;;;13 MP;;;;#358,944 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #5,461 in Unlocked Cell Phones;;Smartphone
943;943;"Xiaomi Redmi 9 Unlocked RAM Dual Sim 32GB 3GB RAM 6.53"" International Global Version (Carbon Grey)";Deal Zone Inc;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1WUKILWGRB5LU&isAmazonFulfilled=1;QHOHQ Case for Xiaomi Redmi 9 with 2 Pack Screen Protector, Transparent Soft Silicone TPU Cover…;https://www.amazon.com/QHOHQ-Xiaomi-Redmi-Protector-Transparent/dp/B088F2ML5F/ref=pd_bxgy_2/139-2158378-2056049?_encoding=UTF8&pd_rd_i=B088F2ML5F&pd_rd_r=6c02d4ab-98ed-40b9-ac33-25024b11693b&pd_rd_w=hdfEP&pd_rd_wg=88YuM&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=Q4C3AB26AMC72X0NKXH8&psc=1&refRID=Q4C3AB26AMC72X0NKXH8;https://www.amazon.com//Xiaomi-Unlocked-International-Global-Version/product-reviews/B08B3L2KCK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;0.36 x 3.03 x 6.43 inches;;;2340 x 1080;Xiaomi;June 24, 2020;;;;;;;;Android;7 ounces;;;;;;;;;B08B3L2KCK;Only GSM Carriers. NOT CDMA;;3 GB;;;4.6;;;;;;Touchscreen;;;;;;Carbon Grey;1 Lithium Polymer batteries required. (included);MZB9650EN_SML_SML;Cellular;;;;;;;;Rear, Front;;;;#7,582 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #87 in Unlocked Cell Phones;;
944;944;ZTE Warp Android Smartphone (Boost Mobile);;;;;https://www.amazon.com//ZTE-Warp-Android-Smartphone-Mobile/product-reviews/B006PGXXOS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;2.7 x 0.45 x 5.1 inches;;;;ZTE;December 23, 2011;;;Cellular Phones;;;;;Android;4.9 ounces;;;;;;;;;B006PGXXOS;Touchscreen, Smartphone;;;;;3.7;;;Yes;;;;;;;;;Black;;Warp;;;;;;;USB;;;;;;#386,574 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #5,832 in Unlocked Cell Phones;;Smartphone
945;945;LG Vortex VS660 Android Smartphone Black No Contract - Verizon;;;;;https://www.amazon.com//LG-Vortex-Android-Smartphone-Contract/product-reviews/B005C55X28/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;;;;;LG;July 11, 2011;;;;;;;;Google_android;11.2 ounces;;;;;;;500 hours;;B005C55X28;;;;;;3.7;;;No;;;Touchscreen;;;;;;Purple;;;Bluetooth, Wi-Fi;;;;;;Bluetooth, Wi-Fi;;;;;450 minutes;#332,689 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #5,096 in Unlocked Cell Phones;;Smartphone
946;946;"Unlocked! 7.0"" 4G LTE GSM Unlocked Android Pie Smart Phone Tablet PC DualSIM (2GB RAM / 16GB ROM + QuadCore)";indigi;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A1Z1URWO0A0PF7;;;;Wireless;;;;;;;inDigi;December 1, 2013;;;;;;;;Android 4.0;;;;;;;;;;B00H13CLR4;Card slots;;4 GB;;;0.0;;;;;;Touchscreen, Microphone;LCD;3.5 mm;;;;Black;;TPC-RTA13Case-BK-5;Bluetooth, Cellular, Wi-Fi;;;;;;Bluetooth, Wi-Fi;;VGA/QVGA, Flash;;;;#1,181,572 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #13,314 in Unlocked Cell Phones;;Smartphone
947;947;"LG K22 4G LTE Unlocked GSM (At&T/Tmobile/Cricket/Mint) Latin 32GB 2GB Ram 6.2"" Android 10 (Titan)";OMEGA DISTRIBUTION USA;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A25SG7EATCL8K6&isAmazonFulfilled=1;;;;Wireless;;;6.21 x 2.97 x 0.3 inches;;;;LG;September 30, 2020;;;;;;;;Android;0.141 ounces;;;;;;;;;B08KSFC9J2;;;;;;0.0;;;;;;;;;;;;Titan;1 Lithium ion batteries required.;;Cellular;;;;;;;;Rear, Front;;;;#174,513 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #2,486 in Unlocked Cell Phones;;
948;948;"Oppo K3 8G+128G Mobile Phone 4G LTE Android 9 Snapdragon 710 Octa Core 6.5"" AMOLED VOOC 3.0 Screen Fingerprint Support Google-by (CTM Global Store) (Purple 8G+128G)";;;;;https://www.amazon.com//Android-Snapdragon-Fingerprint-Support-Google/product-reviews/B07SMBGBQS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;;;;;;;;OPPO;June 4, 2019;;;;;;;;;4.5 ounces;;;;;;;;;B07SMBGBQS;;;;;;5.0;;;;;;;;;;;;;;dfdf88;;;;;;;;;;;;;#627,416 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #8,787 in Unlocked Cell Phones;;
949;949;"Google Pixel 3A (64GB, 4GB RAM) 5.6"" Display - GSM/CDMA Factory Unlocked (AT&T/T-Mobile/Verizon/Sprint) Global 4G LTE International Model (Just Black)";;;;;https://www.amazon.com//Google-Pixel-Factory-Unlocked-Smartphone/product-reviews/B07RL859ZT/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;5.96 x 0.28 x 0.32 inches;;;;Google Manufacturer;May 8, 2019;;;;;;;;Android;5.2 ounces;;;;;;;;;B07RL859ZT;;;4 GB;;;4.7;;;;;;Touchscreen;OLED;;;;;Just Black;1 Lithium Polymer batteries required. (included);GA00747-UK;Cellular;;;;;;;;Rear, Front;;;;#71,853 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #967 in Unlocked Cell Phones;;Smartphone
950;950;"Samsung Galaxy A31 (128GB, 4GB) 6.4"" FHD+, Quad Camera, 5000mAh Battery, Dual SIM GSM Unlocked US + Global 4G LTE International Model - A315G/DSL (Prism Crush Black, 128GB + 128GB SD + Case Bundle)";Cell Universal;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A322M6JJ6G2JC7&isAmazonFulfilled=1;(3 Pack) Beukei Compatible for Samsung Galaxy A31 Screen Protector Tempered Glass, Anti Scratch…;https://www.amazon.com/Beukei-Compatible-Samsung-Protector-Tempered/dp/B08816BG4R/ref=pd_bxgy_2/136-6011718-6952431?_encoding=UTF8&pd_rd_i=B08816BG4R&pd_rd_r=a624dad6-221e-4e12-a9dd-7a2a434d0378&pd_rd_w=f5EK4&pd_rd_wg=0Rt3f&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=PKSJ1DY1NMMQE7VY5KPW&psc=1&refRID=PKSJ1DY1NMMQE7VY5KPW;https://www.amazon.com//Samsung-A31-5000mAh-Unlocked-International/product-reviews/B088C3GQN7/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;15.99 x 8.99 x 1 inches;;;;Samsung;November 2, 2016;;;;;;;;Android 10.0;12 ounces;;;;;;;;;B088C3GQN7;Dual SIM, 4G LTE;;;;;4.4;;;No;;;;Super AMOLED;;;;;Prism Crush Black;1 Lithium ion batteries required.;A31;Cellular;;;;;;;;Rear, Front;;;;#13,388 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #170 in Unlocked Cell Phones;;
951;951;Apple iPhone 8 Plus, 64GB, Space Gray - For AT&T / T-Mobile (Renewed);;;Ailun Screen Protector Compatible for iPhone 8 plus,7 Plus,6s Plus,6 Plus, 5.5 Inch 3Pack Case…;/Protector-Compatible-Tempered-Anti-Scratch-Friendly/dp/B01LXZDPDR/ref=pd_bxgy_2/131-5392608-4871615?_encoding=UTF8&pd_rd_i=B01LXZDPDR&pd_rd_r=9b021c4a-35f1-497e-8b8c-5e832fa8000a&pd_rd_w=miBa0&pd_rd_wg=pKwqX&pf_rd_p=f325d01c-4658-4593-be83-3e12ca663f0e&pf_rd_r=JF1CGQ2FCXX79X8HFDHT&psc=1&refRID=JF1CGQ2FCXX79X8HFDHT;https://www.amazon.com//Apple-iPhone-Plus-Unlocked-64GB/product-reviews/B0775FLHPN/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;6.24 x 3.07 x 0.3 inches;;;;Apple Computer;November 3, 2017;;;;;;;;Ios;0.48 ounces;;;;;;;;;B0775FLHPN;;Cellphone service;64 GB;;;4.5;;;No;;;;;;;;;Space Gray;1 Lithium Polymer batteries required. (included);iPhone 8 Plus 64GB;Cellular;;;;;;;;;;;;#5,338 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #57 in Unlocked Cell Phones;;Smartphone
952;952;Samsung Galaxy Note 5 Verizon Wireless CDMA No-Contract 4G LTE Smartphone with Stylus Pen - Gold Platinum;;;;;;Wireless;;;6.03 x 0.3 x 3 inches;;;;Samsung;October 24, 2017;;;;;;;;;6 ounces;;;;;;;;;B076QTDRN8;;;;;;3.7;;;;;;Touchscreen, Touchscreen with Stylus Support;Super AMOLED;;;;;Gold;1 Lithium ion batteries required. (included);;Cellular;;;;;;;;Rear, Front;;;;#186,641 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #2,704 in Unlocked Cell Phones;;Smartphone
953;953;Kyocera DuraForce Pro E6820 Military Grade Rugged Smartphone for AT&T (Renewed);Power Up Deals;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2LBLXP34AC5PU&isAmazonFulfilled=1;;;https://www.amazon.com//Kyocera-DuraForce-Smartphone-Certified-Refurbished/product-reviews/B07C58S2JG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;;;;1920 x 1080;KYOCERA;April 12, 2018;;;;;;;;Android;10.4 ounces;;;;;;;;;B07C58S2JG;;;;;;3.5;;;No;;;;LCD;;;;6.8 x 4.3 x 2.4 inches;Black;1 Lithium ion batteries required. (included);Att;Cellular;;;;;;;;Front;;;20 Hours;#86,349 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #1,175 in Unlocked Cell Phones;;Smartphone
954;954;Dilwe1 P40 Pro 7.2 Inch Smartphone, 1 + 16GB Waterdrop Screen Smartphone, Face Unlock, Dual Cards, Dual Standby Smartphone, 2MP + 5MP Dual Camera(Azul);Bewinner;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=AET9B0FNKDKRC&isAmazonFulfilled=1;;;;;;;;;;;Dilwe1;December 8, 2020;;;;;;;;;15.4 ounces;;;;;;;;;B08PYDSP48;;;;;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;#182,537 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #2,638 in Unlocked Cell Phones;;
955;955;Google Pixel 2 Unlocked 64gb (Black);;;;;https://www.amazon.com//Google-Pixel-Unlocked-64gb-Black/product-reviews/B0766GHWM6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;39.37 x 39.37 x 39.37 inches;;;1920 x 1080;Google;October 5, 2017;;;;;;;;Android;5 ounces;;;;;;;;;B0766GHWM6;Waterproof;USB Charging Cable, USB Charging Block;;;;4.1;;;No;;;Touchscreen;AMOLED;;;;;Black;1 A batteries required.;;Cellular;;;;;;;;Front;;;7 Hours;#87,654 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #1,198 in Unlocked Cell Phones;;Smartphone
956;956;CAT Phones CS60SUBUSAUN S60 Rugged Waterproof Smartphone with Integrated FLIR Camera;;;;;https://www.amazon.com//CAT-S60-Thermal-Waterproof-Smartphone/product-reviews/B06Y662YC3/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;2.36 x 6.46 x 3.46 inches;;;1280 x 720;Caterpillar;April 6, 2017;;Geotagging;;;;;;;7.7 ounces;;;;;;;;;B06Y662YC3;;;3 GB;;;3.9;;;No;;;Touchscreen;LED;;;;;Black;1 Lithium ion batteries required.;S60;Cellular, Bluetooth, Wi-Fi, NFC;;;;;;Bluetooth, Wi-Fi, USB, NFC;;;;;;#261,885 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #3,982 in Unlocked Cell Phones;;Smartphone
957;957;OnePlus 7T Pro 5G McLaren Edition US Model HD1925 12GB RAM 256GB ROM T-Mobile Unlocked Single SIM;;;;;https://www.amazon.com//OnePlus-McLaren-HD1925-T-Mobile-Unlocked/product-reviews/B08GL37KXS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;;;;1440 x 3120;OnePlus;August 24, 2020;;;;;;;;Android 10.0;7.4 ounces;;;;;;;;;B08GL37KXS;;;;;;4.3;;;;;;;AMOLED;;;;10.98 x 4.09 x 2.83 inches;Papaya Orange;1 Lithium ion batteries required. (included);;Cellular;;;;;;USB;;Rear, Front;;;;#11,362 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #144 in Unlocked Cell Phones;;
958;958;LG G8 ThinQ LMG820TM 128GB T-Mobile Unlocked Phone - Carmine Red;My Secret Style;https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A3DIOR28F6LKC9&isAmazonFulfilled=1;;;https://www.amazon.com//LG-ThinQ-LMG820TM-T-Mobile-Unlocked/product-reviews/B07WGJ3NTF/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews;Wireless;;;6 x 4 x 2 inches;;;1440 x 3120;LG;August 13, 2019;;GLONASS;;;;;;Android 9.0;10.4 ounces;;;;;;;;;B07WGJ3NTF;;;;;;4.5;;;No;;;Touchscreen;OLED;;;;;Carmine Red;1 Lithium ion batteries required.;LMG820TM;Cellular;;;;;;USB;;Rear, Front;;;;#18,046 in Cell Phones & Accessories ( See Top 100 in Cell Phones & Accessories ) #233 in Unlocked Cell Phones;;Smartphone
